title,link,published,source,pub_date
Reducing External Pressure Demands in Solid‐State Lithium Metal Batteries: Multi‐Scale Strategies and Future Pathways,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202504613?af=R,2025-10-11 04:15:39 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-10-11 04:15:39+00:00
An n‐type Polymer with High‐Performance Thermoelectric Properties by Solvent‐Mediated Oxidation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202502996?af=R,2025-10-11 04:18:05 UTC,Wiley: Advanced Energy Materials: Table of Contents,2025-10-11 04:18:05+00:00
Tailoring Topological Network of Conductive Hydrogel for Electrochemically Mediated Encryption,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202507637?af=R,2025-10-11 08:54:54 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 08:54:54+00:00
Nitrogen‐Rich MOF‐Material‐Derived Metal Dual‐Atom Platforms for Efficient Electrochemical Nitrate Reduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517259?af=R,2025-10-11 08:54:58 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 08:54:58+00:00
Dual‐Compatible Polarity‐switched Small Molecules Enable Auxiliary Charge Generation and Transport Pathways in Organic Solar Cells,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517341?af=R,2025-10-11 08:58:52 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 08:58:52+00:00
Pseudo‐Arch Bridge‐Inspired Stress Modulation at Buried Interface for Stable High‐Efficiency Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202513975?af=R,2025-10-11 09:01:11 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 09:01:11+00:00
Colossal Cryogenic Electro‐Optic Response Through Metastability in Strained BaTiO3 Thin Films,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202507564?af=R,2025-10-11 09:02:19 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 09:02:19+00:00
CMOS‐Compatible LiNbO3 Domain‐Wall Entropy Engine for Ultrafast True Random Number Generation,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202510981?af=R,2025-10-11 09:03:18 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 09:03:18+00:00
Spatially‐Controlled Planar Guided Crystallization of Low‐Loss Phase Change Materials for Programmable Photonics,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202506609?af=R,2025-10-11 09:04:29 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 09:04:29+00:00
Long‐Life Lithium Metal Batteries Enabled by In Situ Solidified Polyphosphoester‐Based Electrolyte,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202514210?af=R,2025-10-11 09:08:28 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 09:08:28+00:00
Photooxidation‐Induced Ultrabright and Ultraphotostable NIR‐II Emissive Water‐Soluble Gold Nanoclusters,https://onlinelibrary.wiley.com/doi/10.1002/anie.202511751?af=R,2025-10-11 11:15:03 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:15:03+00:00
The Role of Intimate Dipole Carbonyl–Carbonyl and Hydrogen–Carbonyl Interactions in the Stereocomplexation and Crystallization: The Case of Poly(Cyclohexene Carbonate),https://onlinelibrary.wiley.com/doi/10.1002/anie.202504418?af=R,2025-10-11 11:16:13 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:16:13+00:00
Lattice Oxygen Activation Through Redox‐Induced δ‐MnO2/Co3‐xMnxO4 Interfaces for Enhanced N2O Decomposition,https://onlinelibrary.wiley.com/doi/10.1002/anie.202516326?af=R,2025-10-11 11:17:12 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:17:12+00:00
Chemical Fuel‐Driven Stiffening of Transient Hydrogels via Vitrifiable Phase Separation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202518064?af=R,2025-10-11 11:18:35 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:18:35+00:00
Taming Interfacial Ion‐Dipole Interactions With D‐Orbital Delocalized Electron Catalysis Expediates Low‐Temperature Li Metal Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202510894?af=R,2025-10-11 11:21:11 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 11:21:11+00:00
Boron‐Centered Organic Salts Enabling Na‐Ion Supply and Interfacial Protection for Na‐Ion Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517997?af=R,2025-10-11 11:22:01 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:22:01+00:00
Cu–Ce Dual–Atom Sites Embedded in Zeolites Boost Resistance to Impurity Interference for Environmental Catalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517918?af=R,2025-10-11 11:22:42 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:22:42+00:00
Carbonothioate‐Triggered Cascade Cyclization Enables High‐Specificity Fluorescence Imaging of Hydrogen Polysulfides,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519021?af=R,2025-10-11 11:25:19 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:25:19+00:00
Tough Supramolecular Glasses Enabled by Frustrated Non‐Covalent Complexation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202519907?af=R,2025-10-11 11:26:23 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:26:23+00:00
Mapping Boryl Radical Properties and Reactivity Using Machine Learning: The B‐Rad and React‐B‐Rad Maps,https://onlinelibrary.wiley.com/doi/10.1002/anie.202511509?af=R,2025-10-11 11:27:46 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:27:46+00:00
Engineered Thermostable Chemically Responsive GlowCas9 System for Real‐Time Therapeutic Monitoring Applications,https://onlinelibrary.wiley.com/doi/10.1002/anie.202511707?af=R,2025-10-11 11:29:56 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:29:56+00:00
High‐Throughput Engineering and Modification of Non‐Ribosomal Peptide Synthetases Based on Golden Gate Assembly,https://onlinelibrary.wiley.com/doi/10.1002/anie.202508967?af=R,2025-10-11 11:36:28 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 11:36:28+00:00
Layered Double Hydroxides as Building Blocks for Precise Catalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517103?af=R,2025-10-11 13:05:42 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:05:42+00:00
"Synergistic Mechanism of Nanochannels and Chain Migration in Bioinspired Solid‐State Gel Electrolytes for Ultrahigh‐Rate, Long‐Life Flexible Tin‐Air Batteries",https://onlinelibrary.wiley.com/doi/10.1002/anie.202517649?af=R,2025-10-11 13:07:07 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:07:07+00:00
Difluorinative Cyclopropene Rearrangement by I(I)/I(III) Catalysis: Regio‐ and Stereoselective Synthesis of Allyl Difluorides,https://onlinelibrary.wiley.com/doi/10.1002/anie.202518520?af=R,2025-10-11 13:09:53 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:09:53+00:00
Photocatalytic Partial Water Dissociation by Protonated Carbon Nitride for Hydrogenation Reactions,https://onlinelibrary.wiley.com/doi/10.1002/anie.202517281?af=R,2025-10-11 13:11:23 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:11:23+00:00
Neuromorphic Silicon‐Based Capacitive‐Tunneling Junction,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202416643?af=R,2025-10-11 13:12:16 UTC,Wiley: Advanced Materials: Table of Contents,2025-10-11 13:12:16+00:00
Spatial Decoupling of Adsorption and Transformation Sites on Ag‐Cu Dual‐Single‐Atom Catalysts for Highly Selective Photocatalytic Nitrate‐to‐Ammonia Reduction,https://onlinelibrary.wiley.com/doi/10.1002/anie.202516964?af=R,2025-10-11 13:12:26 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:12:26+00:00
A Reversible Chemoenzymatic Labeling Strategy for Profiling of Protein O‐Glucosylation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202513638?af=R,2025-10-11 13:13:28 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:13:28+00:00
Valence‐Modulated Na4Fe3(PO4)2(P2O7) Cathode Tuned by Orbital‐Delocalization for Extreme‐Temperature Sodium Storage,https://onlinelibrary.wiley.com/doi/10.1002/anie.202514523?af=R,2025-10-11 13:14:28 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:14:28+00:00
Palladium‐Catalyzed Enantioselective Three‐Component Dearomative Coupling of Bromoarenes: Modular Construction of Terpenoid Scaffolds,https://onlinelibrary.wiley.com/doi/10.1002/anie.202518452?af=R,2025-10-11 13:15:30 UTC,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-10-11 13:15:30+00:00
