title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Atomic-scale engineering of Pt shells on chiral Au nanoparticles for enhanced oxygen reduction,https://www.nature.com/articles/s41467-026-76426-2,Nature Communications,2026-08-07 00:00:00 UTC,2026-08-07 00:00:00+00:00,10.1038/s41467-026-76426-2,Qingfeng Zhang,"Spin selection in chiral nanocatalysts enabled by the chiral-induced spin polarization (CISS) effect has emerged as a promising strategy for boosting the performance of the oxygen reduction reaction (ORR). However, achieving atomic-scale control of catalytically active surfaces on chiral nanostructures remains challenging. Herein, we demonstrate an approach for the atomic-level engineering of Pt shells on chiral substrates to enhance ORR performance. Pt shells with controlled thicknesses are deposited on chiral Au nanoparticles through a combined protocol of cyclic underpotential deposition and galvanic replacement reaction. This strategy not only maximizes the atomic utilization efficiency of Pt but also preserves the chiral geometry of the substrate and its chiroptical activity. For the chiral Au@Pt nanocatalysts, a volcano-type relationship is observed between the Pt shell thickness and ORR performance. The chiral Au@Pt nanoparticles exhibit a capability of spin polarization due to the CISS-like effect and competitive ORR activities. This work establishes a route for fabricating catalytically active chiral nanocatalysts with CISS-like effects, thereby laying a foundation for the development of advanced spin-selective electrocatalysts.",nature_html,0
Uniaxial Strain Tuned Magnetism of the Altermagnet Candidate H‐FeS,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74398?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 01:36:45 UTC,2026-08-07 01:36:45+00:00,10.1002/adma.74398,Pengcheng Dai,"ABSTRACT
                  Altermagnets are a newly recognized class of magnetic materials characterized by compensated spin configurations while still breaking time‐reversal symmetry and exhibiting unconventional transport phenomena. Hexagonal FeS (h‐FeS) is a recently identified altermagnet candidate that shows a spontaneous anomalous Hall effect (AHE) accompanied by a tiny net magnetization. Here, we show that both the spontaneous AHE and magnetization can be effectively suppressed by an in‐plane compressive strain. Since neutron diffraction measurements show that the applied uniaxial strain only modifies the in‐plane domain population but does not affect the in‐plane magnetic structure, the major effect of the applied strain is to tune the small ‐axis ferromagnetic moment. Our results demonstrate a strong correlation between the tiny net magnetization and the spontaneous AHE in h‐FeS, and show that uniaxial strain provides an effective knob to tune both properties in this altermagnet candidate for spintronic applications.",crossref,0
Electro‐ and Photocatalytic C─X Bond Coupling in Valorization of Waste Plastics/Biomass: Reaction Mechanism and Catalyst Engineering,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74524?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 01:41:13 UTC,2026-08-07 01:41:13+00:00,10.1002/adma.74524,Shengbo Zhang,"ABSTRACT
                  Electro‐ and photocatalytic carbon─heteroatom (C─N/S) coupling has opened an emerging avenue for upgrading waste plastic/biomass‐derived feedstocks into value‐added nitrogen‐ and sulfur‐containing chemicals, such as amides, amino acids, and organosulfur compounds. However, this process is hindered by complex reaction networks, competing side reactions, and unstable active sites, which compromise activity, selectivity, and long‐term stability. Overcoming these challenges requires a fundamental understanding of catalytic mechanisms and rational catalyst design to achieve efficient substrate activation and optimized intermediate management. However, a systematic review specifically addressing the transformation of waste plastics/biomass into C─X compounds remains lacking to date. To fill this gap, this review summarizes recent advances in electro‐ and photocatalytic C─X coupling reactions for the valorization of waste plastics/biomass, focusing on the design of synergistic active sites, the control of reactive intermediates, mechanistic elucidations, and large‐scale production design. Furthermore, we evaluate the economic feasibility and environmental benefits of such strategies through techno‐economic analysis and life‐cycle assessment. Finally, key challenges in process integration and scale‐up are discussed, outlining future directions to advance these technologies toward practical implementation in a circular carbon economy.",crossref,0
Single Atoms Functioning as Catalysts Inside Living Matter,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74564?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 03:16:51 UTC,2026-08-07 03:16:51+00:00,10.1002/adma.74564,Zhonghai Zhang,"ABSTRACT
                  
                    Single‐atom catalysts represent the ultimate limit of materials miniaturization, yet their functionality has been confined to well‐defined abiotic environments. Whether atomically dispersed metal centers can preserve catalytic identity within the chemically crowded, dynamically regulated milieu of living matter remains unknown. Here we show that Fe–N
                    x
                    single atoms embedded in graphene quantum dots operate as catalytic entities inside the cytoplasm of bacteria. Following cellular internalization, these isolated sites establish a light‐driven intracellular redox cycle that accelerates NADH oxidation while maintaining cellular viability. Time‐resolved fluorescence measurements reveal pronounced excited‐state quenching in the biohybrid, supporting close material–cell coupling and light‐driven charge consumption within the cellular environment. The resulting perturbation propagates through endogenous biochemical networks, producing a programmable redistribution of reducing equivalents and enhanced succinate biosynthesis without genetic modification. Structural analyses confirm that atomic dispersion of Fe centers is preserved under biological conditions. These findings demonstrate that atomically defined materials can function within living systems while retaining both structural integrity and catalytic activity, thereby extending single‐atom catalysis from abiotic interfaces to biological environments. Living matter thus emerges as a viable reaction field for atomic‐scale materials, opening opportunities for designing functional materials capable of operating within complex biological settings.",crossref,0
Wide‐Bandgap Subcells for Tandem Solar Cells: From Metal Halides to Metal Chalcogenides and Metal Chalcohalides,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74497?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 03:17:58 UTC,2026-08-07 03:17:58+00:00,10.1002/adma.74497,Riming Nie,"ABSTRACT
                  Efficient wide‐bandgap (WBG) perovskite solar cells (PSCs) have propelled the rapid advancement of perovskite (PVK) tandem solar cells (TSCs). However, their commercialization remains impeded by the intrinsic instability of WBG PSCs, particularly under high‐temperature maximum power point tracking conditions, underscoring the urgent need to develop robust, high‐performance WBG top‐cell materials. Here, we first summarize strategies to enhance the device performance of mainstream WBG metal halide PSCs, highlighting advances achieved through interface engineering, additive engineering, and related approaches. Then we evaluate the potential of metal chalcogenides solar cells as top‐cell candidates, identifying their high processing temperatures as a key factor that constrains their integration in TSCs. Finally, we propose metal chalcohalides as promising top‐cell materials for TSCs, owing to their suitable bandgaps, low toxicity, superior stability, and moderate processing temperatures. This review aims to provide design guidelines for the development of next‐generation WBG top‐cell materials in TSCs.",crossref,0
Encapsulating Hollow Perovskite Fluorides in Atomic Mn‐Embedded N‐Doped Carbon Fibers for Anode‐Less 5 V‐Class Li Metal Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74484?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 03:22:49 UTC,2026-08-07 03:22:49+00:00,10.1002/adma.74484,Xiong Wen (David) Lou,"ABSTRACT
                  
                    Anode‐less Li metal batteries (ALLMBs) guarantee high energy density but face critical challenges such as dendrite growth, large volume change, and energy density sacrifice imposed by heavy Cu current collectors. Herein, we report a three‐dimensional (3D) lightweight host comprising N‐doped carbon macroporous fibers encapsulating atomically dispersed Mn‐N sites and hollow NaMg(Mn)F
                    3
                    cubes (NMMF@Mn/N‐CMFs) for ALLMBs. The well‐dispersed Mn‐N sites and hollow NMMF cubes function as lithiophilic nucleation sites to promote uniform Li nucleus growth on both the external and internal surfaces of the hollow fibers. The 3D macroporous networks and internal hollow structures mitigate structural stress and uniformize Li growth by accommodating volume change and decreasing local current density. As a result, the NMMF@Mn/N‐CMFs host displays an average Coulombic efficiency of 98.9% for 1500 cycles at 5.0 mA cm
                    −2
                    . When paired with a LiNi
                    0.5
                    Mn
                    1.5
                    O
                    4
                    cathode, the assembled 5 V‐class anode‐less pouch cell delivers enhanced stability with 95.8% capacity retention over 120 cycles. Besides, a 0.31 Ah pouch cell under anode‐less conditions shows an energy density of 536 Wh kg
                    −1
                    , calculated based on the active materials of electrodes.",crossref,0
Dual‐Site Synergistic Regulation Enabled Interface Passivation and Strain Release Toward Efficient Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74464?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 03:59:42 UTC,2026-08-07 03:59:42+00:00,10.1002/adma.74464,Yiqiang Zhang,"ABSTRACT
                  
                    The continuous breakthroughs in photovoltaic conversion efficiency (PCE) of inverted perovskite solar cells (PSCs) demonstrate the enormous potential for commercial application. However, accumulating numerous defects at the buried interface and residual strain within the perovskite film severely constrain the further improvement in PCE and stability of the optoelectronic device. Herein, two benzyl phosphoric acids, brominated benzyl phosphate (4‐BrBPA) and methoxy‐substituted benzyl phosphate (4‐MeOBPA), both containing double binding sites were assembled between [4‐(3,6‐dimethyl‐9
                    H
                    ‐carbazol‐9‐yl)butyl]phosphonic acid (Me‐4PACz) hole transport layers (HTLs) and perovskite as buried interface modifiers. More interestingly, the dipole orientation of 4‐BrBPA aligned with Me‐4PACz, which can promote interface energy level alignment, and facilitate carrier extraction and transport. In addition, the phosphate groups (─PO
                    3
                    H
                    2
                    ) group and Br atom in 4‐BrBPA can chelate with uncoordinated Pb
                    2+
                    and vacancy I
                    −
                    , which will effectively achieve perovskite interfacial defect passivation and strain release. Consequently, the PSCs based on 4‐BrBPA interface layer achieve champion efficiency of 26.62% (certified 26.22%). Moreover, this strategy is extended to wide‐bandgap (1.77 eV), large‐area (1 cm
                    2
                    ) PSCs, and mini‐module (11.3 cm
                    2
                    ), resulting in PCEs of 21.64%, 24.43%, and 21.08%, respectively. The optimized PSCs demonstrate excellent operational and storage stability. This work provides an effective strategy for interface modification and strain regulation.",crossref,0
"Electron‐Rich Cores Empower Organic C‐Shaped Dyes With Emission Peaking Around 1000 nm, 14.3% PLQY, and >3% EQE in OLEDs",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74534?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 04:00:34 UTC,2026-08-07 04:00:34+00:00,10.1002/adma.74534,Pi‐Tai Chou,"ABSTRACT
                  We establish a molecular design blueprint for highly emissive, metal‐free organic NIR emitters by integrating an electron‐rich S,N‐heteroacene core into a C‐shaped architecture, affording CT‐F, and further extending this framework through selenium incorporation to generate the S,Se,N‐heteroacene‐based CT‐Se and CT‐2Se. This molecular architecture synergistically enhances intramolecular charge transfer (ICT) while suppressing internal reorganization energy through increased molecular rigidity. The optimized CT‐F dye achieves a solid‐state photoluminescence quantum yield of 14.3% at 970 nm. Incorporation of CT‐Se into a hyperfluorescent OLED employing a transfer‐printed sensitizer and balanced charge injection yields an external quantum efficiency (EQE) of 3.07% at 1000 nm, whereas introducing an additional PM6 buffer layer enables relay‐type interfacial energy transfer, elevating the EQE to 3.56% at 995 nm. Comprehensive mechanistic studies reveal that electron‐rich core–driven ICT modulation, molecular rigidification with controlled stacking, asymmetric vibronic coupling regulation, and balanced intrinsic charge transport cooperatively establish an omnidirectional optimization strategy for achieving high‐efficiency organic OLEDs peaking around 1000 nm and extending into the NIR‐II region.",crossref,0
High‐Quality Photoplethysmography Signal Enabled by Narrowband Red Phosphor Converted Light‐Emitting Diodes for Accurate Blood‐Pressure Monitoring,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521971?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 04:02:54 UTC,2026-08-07 04:02:54+00:00,10.1002/adma.202521971,Qinyuan Zhang,"ABSTRACT
                  
                    Photoplethysmography (PPG) is widely used for noninvasive cardiovascular monitoring, yet raw‐signal quality is often limited by the broadband emission and thermal spectral drift of conventional red LEDs, increasing reliance on complex downstream processing. Here, we develop a red light source by integrating an Rb
                    2
                    LiGaF
                    6
                    :Mn
                    4+
                    (RLGF:Mn
                    4+
                    ) microcrystal phosphor with a blue InGaN chip to form a narrowband phosphor‐converted LED (pc‐LED, FWHM = 13.4 nm) as a replacement for a commercial red module. The crystallized RLGF:Mn
                    4+
                    microcrystals deliver a high external quantum efficiency (EQE = 52%) and enable clearer structure–emission correlation via experimentally resolved dual‐site Mn
                    4+
                    emission. The resulting pc‐LED exhibits high electro‐optical efficiency (η = 32.03%) and minimal thermal spectral drift (peak shift ≤ 0.3 nm from 20°C–100°C). Using this narrowband, thermally stable light source in a wearable PPG prototype, we quantitatively demonstrate improved signal quality and more stable VPG/APG feature localization compared with a commercial red module. Finally, we provide a proof‐of‐concept demonstration of blood‐pressure estimation by lightly training a basic convolutional neural network, achieving mean absolute errors of 2.86 mmHg for SBP and 2.40 mmHg for DBP on an independent test set. This work establishes a materials‐to‐device pathway for improving PPG quality through optical spectral engineering.",crossref,0
Specific Position of Halogen in Crystalline TADF Scintillators Enables Efficient Triplet Harvesting Through Vibrational Modulation of Spin–Orbit Coupling,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74520?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 04:04:10 UTC,2026-08-07 04:04:10+00:00,10.1002/adma.74520,Winicjusz Drozdowski,"ABSTRACT
                  
                    Thermally activated delayed fluorescence (TADF) offers a powerful route for harvesting triplet excitons in organic scintillators, yet achieving simultaneously small singlet–triplet gaps and efficient spin–orbit coupling (SOC) in rigid molecular crystals remains a fundamental challenge. Here we demonstrate that targeted halogen substitution can activate vibrationally assisted spin‐flip channels that dramatically enhance triplet harvesting in crystalline donor‐acceptor emitters, tailoring them for scintillators with higher light yield and faster response times. Using
                    DMAC‐TRZ
                    derivatives bearing fluorine or chlorine substituents, we combine single‐crystal structural analysis, temperature‐resolved photoluminescence, radioluminescence spectroscopy, and quantum‐chemical calculations to reveal how subtle changes in halogen chemistry control excited‐state dynamics. Fluorination lowers the rISC activation barrier to 7.1 meV, consistent with an almost degenerate emissive singlet–triplet manifold, whereas chlorine additionally introduces dynamic SOC enhancement mediated by Cl‐atom vibrations within the crystal lattice. As a result, the chlorinated crystal exhibits an exceptionally small
                    E
                    a
                    of 3.9 meV, (sub)microsecond‐scale delayed fluorescence, and a scintillation yield of 26 000 photons MeV
                    −1
                    . These results reveal a powerful, targeted approach to achieving near S
                    1
                    ‐T
                    1
                    degeneracy combined with vibrationally activated heavy‐atom effects, enabling high‐performance TADF scintillators in organic crystals.",crossref,0
Far‐Infrared Hyperbolic Phonon–Polaritons in Zirconium Disulfide,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74154?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 04:42:16 UTC,2026-08-07 04:42:16+00:00,10.1002/adma.74154,Sang‐Hyun Oh,"ABSTRACT
                  Group‐IVB transition‐metal dichalcogenides (TMDs) have recently emerged as a promising material platform for extreme light confinement, with Hf‐based compounds demonstrating confinement factors exceeding two orders of magnitude in the far‐infrared. As a complementary Zr‐based member of this material family, zirconium disulfide () combines a comparably broad first Reststrahlen band with semiconducting electronic character, providing a wide spectral window for phonon‐dominated far‐infrared hyperbolic polaritonics. Here, we report the first experimental demonstration of far‐infrared hyperbolic phonon polaritons in the group‐IVB TMD  using a resonator‐assisted far‐field spectroscopy platform. An unpatterned  flake integrated with a metallic ribbon array forms a phonon polariton resonator, enabling efficient far‐field excitation of phonon polaritons while suppressing extrinsic scattering losses. This high coupling efficiency enables far‐field observation of multiple polaritonic resonances beyond the fundamental branch. The large normalized light–matter coupling strength of  enables ultrahigh in‐plane momenta, with effective refractive indices as high as 223. Despite this extreme confinement, linewidth analysis indicates that the measured damping is primarily governed by intrinsic propagation loss, corresponding to a sub‐picosecond polariton lifetime. These results establish  as a van der Waals hyperbolic material platform for ultraconfined far‐infrared phonon polaritons and highlight the potential of group‐IVB TMDs for compact far‐infrared nanophotonic and thermal photonic applications.",crossref,0
Confined Solid‐State Polyiodide Deposition Enables Durable Electrochromic Smart Windows,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74530?af=R,Wiley: Advanced Materials: Table of Contents,2026-08-07 04:43:44 UTC,2026-08-07 04:43:44+00:00,10.1002/adma.74530,Zhigang Zhao,"ABSTRACT
                  
                    Electrochromic smart windows are promising for dynamic building energy management. Yet, conventional ion‐intercalation systems suffer from structural degradation, while reversible metal electrodeposition systems are limited by dendrite growth and poor durability. Here, we report a Zn‐coupled electrochemical device, enabled by coordination‐governed reversible polyiodide deposition. By introducing a highly symmetric tetramethylammonium cation ([N
                    1111
                    ]
                    +
                    ), precise spatial matching with linear I
                    5
                    −
                    is achieved, inducing the formation of a highly stable solid‐state [N
                    1111
                    ]
                    +
                    I
                    5
                    −
                    complex. This effectively suppresses the shuttle effect of polyiodides and enables highly reversible I
                    −
                    /I
                    5
                    −
                    conversion. Meanwhile, [N
                    1111
                    ]
                    +
                    further regulates the solvation structure at the Zn electrode via interfacial adsorption, constructing a water‐deficient inner Helmholtz layer that promotes uniform Zn
                    2+
                    deposition. Benefiting from the synergistic stabilization of the solid‐state polyiodide deposition/dissolution and reversible Zn plating/stripping process, the assembled device delivers a high optical contrast of 75.5% at 650 nm, fast switching speeds (3.9/6.5 s), and 84.9% retention after 20 000 cycles. The device blocks 93.6% of solar irradiation in the colored state, enabling a 4°C–10°C cooling effect and 16.4% annual energy savings. This work establishes a new design paradigm for Zn‐coupled electrochromic devices based on confined solid‐state polyiodide chemistry, providing a promising strategy for constructing durable and scalable smart windows.",crossref,0
